model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,5,1,0.034,0.0113,-0.0227,0.0186,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,8,1,-0.0039,0.021,0.025,0.0008,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,16,1,-0.0509,0.046,0.0969,-0.0253,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,2,2,0.0084,0.0018,-0.0066,0.006,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,3,2,-0.0317,-0.0345,-0.0028,-0.0311,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,5,2,0.0199,0.0327,0.0128,0.0172,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,8,2,0.0133,-0.0343,-0.0477,0.0154,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,16,2,-0.0232,0.0372,0.0604,0.0087,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,2,3,-0.0064,-0.0075,-0.0011,0.0017,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,3,3,-0.0085,-0.0137,-0.0053,-0.0253,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,5,3,0.0081,-0.0167,-0.0248,0.0014,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,8,3,-0.01,0.0008,0.0108,0.0294,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,16,3,0.0046,-0.0142,-0.0188,0.0314,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,2,4,-0.0021,0.0131,0.0152,0.0175,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,3,4,-0.0001,-0.0291,-0.0289,-0.0016,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,5,4,-0.0264,-0.0399,-0.0135,0.0205,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,8,4,-0.0174,0.0195,0.037,-0.0204,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,16,4,0.0407,-0.0131,-0.0538,-0.037,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,2,5,-0.01,-0.0319,-0.0219,0.002,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,3,5,-0.028,-0.0097,0.0183,0.0942,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,5,5,0.0035,-0.0728,-0.0763,-0.0447,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,8,5,-0.0034,-0.01,-0.0067,0.0051,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,20,16,5,-0.0333,0.0182,0.0516,0.0473,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,2,0,-0.0034,-0.042,-0.0386,0.0109,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,3,0,-0.014,0.0033,0.0173,-0.0254,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,5,0,-0.005,0.0243,0.0293,-0.0104,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,8,0,-0.0181,-0.0244,-0.0063,-0.0411,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,16,0,-0.021,0.0017,0.0227,-0.0227,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,2,1,0.018,-0.0068,-0.0249,0.0102,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,3,1,0.0123,-0.053,-0.0652,-0.0098,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,5,1,-0.0199,-0.0268,-0.0069,-0.044,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,8,1,0.0017,-0.018,-0.0197,-0.0048,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,16,1,0.0122,-0.0202,-0.0324,-0.0361,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,2,2,0.0137,0.0015,-0.0122,-0.0242,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,3,2,0.0036,0.0375,0.0338,0.0201,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,5,2,0.029,-0.0145,-0.0435,-0.0204,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,8,2,-0.0015,0.0279,0.0294,-0.0659,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,16,2,0.0112,0.0129,0.0017,-0.0264,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,2,3,0.0405,0.0235,-0.017,0.0082,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,3,3,0.0215,-0.0204,-0.0419,0.0336,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,5,3,-0.0256,-0.0685,-0.0429,-0.0552,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,8,3,-0.0041,0.026,0.0302,0.043,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,16,3,-0.0009,-0.0835,-0.0825,0.0094,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,2,4,-0.0298,-0.0152,0.0146,-0.0134,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,3,4,-0.0196,-0.0135,0.0062,-0.0068,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,5,4,-0.0183,-0.0022,0.0162,0.0209,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,8,4,-0.0074,-0.0339,-0.0265,-0.0518,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,16,4,-0.0364,0.0318,0.0682,-0.0271,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,2,5,0.0007,-0.0399,-0.0406,-0.0213,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,3,5,-0.0323,-0.0299,0.0024,-0.0066,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,5,5,-0.0954,-0.0367,0.0586,-0.0183,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,8,5,-0.0229,-0.0297,-0.0068,-0.0138,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,24,16,5,-0.0012,-0.0814,-0.0802,0.0022,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,2,0,0.0017,-0.0028,-0.0045,-0.0141,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,3,0,-0.0243,-0.0476,-0.0234,0.0078,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,5,0,-0.0196,-0.027,-0.0074,-0.0084,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,8,0,0.0145,-0.0232,-0.0377,0.014,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,16,0,-0.052,0.0195,0.0715,-0.0127,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,2,1,0.0021,-0.0078,-0.0099,-0.0743,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,3,1,-0.0217,0.0055,0.0272,-0.0481,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,5,1,-0.0096,-0.0174,-0.0078,-0.0654,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,8,1,-0.0068,-0.0205,-0.0137,-0.0568,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,16,1,-0.0217,0.0083,0.03,-0.0283,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,2,2,-0.0098,0.0068,0.0166,-0.0431,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,3,2,-0.0243,-0.0124,0.012,0.006,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,5,2,-0.069,0.0459,0.1149,-0.0463,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,8,2,0.0342,0.0675,0.0333,0.0155,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,16,2,-0.0156,0.0214,0.0371,0.0184,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,2,3,-0.0071,0.0042,0.0114,-0.0418,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,3,3,-0.0066,-0.0098,-0.0032,-0.0025,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,5,3,0.0001,-0.0252,-0.0253,0.0722,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,8,3,-0.0041,0.0406,0.0447,0.02,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,16,3,0.0043,0.022,0.0177,0.0707,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,2,4,-0.0263,-0.0141,0.0123,-0.0019,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,3,4,0.0132,-0.025,-0.0382,0.0071,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,5,4,-0.0096,0.0096,0.0192,0.0149,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,8,4,-0.0665,-0.0475,0.019,-0.0122,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,16,4,0.0066,-0.0121,-0.0187,-0.043,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,2,5,-0.0113,-0.0016,0.0097,0.0249,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,3,5,-0.0037,-0.0109,-0.0072,0.016,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,5,5,-0.0058,-0.0093,-0.0035,0.0146,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,8,5,0.0184,-0.0089,-0.0273,-0.0174,42,18
Qwen/Qwen2.5-7B,flat_set_b2,flat_set,2,last,28,16,5,-0.0057,-0.0287,-0.023,-0.0558,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,2,0,-0.0832,-0.0694,0.0138,-0.0078,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,3,0,-0.0832,-0.0832,0.0,-0.0078,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,5,0,-0.0832,-0.0832,0.0,0.0015,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,8,0,-0.0832,-0.0586,0.0246,0.0015,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,16,0,-0.0832,-0.0832,0.0,-0.0098,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,2,1,-0.0716,-0.0716,0.0,-0.0142,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,3,1,-0.0716,-0.0716,0.0,-0.0142,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,5,1,-0.0716,-0.0716,0.0,-0.0142,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,8,1,-0.0716,-0.0485,0.0231,-0.0046,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,16,1,-0.0716,-0.0716,0.0,-0.0142,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,2,2,-0.0718,-0.05,0.0218,0.0401,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,3,2,-0.0718,-0.0718,0.0,0.0265,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,5,2,-0.0718,-0.0484,0.0235,0.0388,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,8,2,-0.0718,-0.0718,0.0,0.0401,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,16,2,-0.0718,-0.0718,0.0,0.0265,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,2,3,-0.0934,-0.0661,0.0273,0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,3,3,-0.0934,-0.0934,0.0,-0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,5,3,-0.0934,-0.0934,0.0,-0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,8,3,-0.0934,-0.0661,0.0273,0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,16,3,-0.0934,-0.0934,0.0,0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,2,4,-0.0742,-0.0742,0.0,-0.0113,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,3,4,-0.0742,-0.0742,0.0,-0.0113,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,5,4,-0.0742,-0.0742,0.0,-0.0113,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,8,4,-0.0742,-0.0499,0.0243,-0.0228,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,16,4,-0.0742,-0.0742,0.0,-0.0113,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,2,5,-0.0689,-0.0441,0.0248,0.01,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,3,5,-0.0689,-0.0689,0.0,0.0221,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,5,5,-0.0689,-0.0689,0.0,0.0221,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,8,5,-0.0689,-0.0689,0.0,0.0221,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,0,16,5,-0.0689,-0.0689,0.0,0.0221,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,2,0,0.0112,0.1025,0.0913,-0.0445,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,3,0,0.0673,0.1252,0.0579,-0.0456,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,5,0,0.0517,0.2017,0.15,-0.076,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,8,0,0.1319,0.2161,0.0842,-0.0625,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,16,0,0.199,0.2501,0.0511,-0.0257,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,2,1,0.0076,0.0407,0.0332,0.004,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,3,1,0.0464,0.1141,0.0678,-0.0015,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,5,1,0.0315,0.1906,0.1592,-0.0053,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,8,1,0.1094,0.1867,0.0773,0.0299,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,16,1,0.1954,0.2468,0.0515,-0.0253,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,2,2,-0.0178,0.096,0.1139,0.006,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,3,2,0.0241,0.1585,0.1344,-0.028,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,5,2,0.1109,0.2499,0.139,-0.0252,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,8,2,0.129,0.1296,0.0006,-0.0319,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,16,2,0.2023,0.2689,0.0666,-0.0403,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,2,3,0.0245,0.0228,-0.0017,0.018,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,3,3,0.0405,0.1003,0.0599,-0.011,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,5,3,0.0696,0.1686,0.099,-0.0125,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,8,3,0.0745,0.1314,0.0569,0.0305,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,16,3,0.1751,0.1734,-0.0017,0.0331,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,2,4,0.0252,0.06,0.0348,0.0133,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,3,4,0.0269,0.1054,0.0785,0.0034,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,5,4,0.1046,0.1486,0.044,-0.023,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,8,4,0.0965,0.2076,0.1111,-0.0182,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,16,4,0.2157,0.0614,-0.1544,0.0176,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,2,5,0.0227,0.0831,0.0604,0.0121,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,3,5,0.0702,0.1756,0.1055,0.0295,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,5,5,0.0932,0.2206,0.1274,0.004,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,8,5,0.0815,0.1123,0.0308,0.0081,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,4,16,5,0.2008,0.1415,-0.0592,0.0421,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,2,0,0.0219,0.1117,0.0898,-0.0295,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,3,0,0.0589,0.2024,0.1435,-0.0228,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,5,0,0.0896,0.3176,0.2281,-0.0821,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,8,0,0.1452,0.295,0.1499,-0.0787,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,16,0,0.2742,0.243,-0.0312,-0.104,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,2,1,0.0092,0.0638,0.0546,0.0569,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,3,1,0.0046,0.1962,0.1916,-0.0095,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,5,1,0.0549,0.28,0.2251,-0.0382,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,8,1,0.1536,0.3011,0.1476,0.008,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,16,1,0.2391,0.2996,0.0605,0.0188,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,2,2,0.0361,0.0903,0.0542,-0.0382,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,3,2,0.0444,0.1553,0.111,0.0012,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,5,2,0.0614,0.261,0.1996,-0.0406,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,8,2,0.1181,0.2271,0.1091,-0.0002,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,16,2,0.3106,0.2585,-0.0522,-0.0341,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,2,3,0.0272,0.0707,0.0435,-0.0102,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,3,3,0.0322,0.1621,0.1299,-0.0453,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,5,3,0.0966,0.2595,0.1629,-0.0333,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,8,3,0.11,0.2758,0.1658,-0.0409,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,16,3,0.2632,0.3599,0.0966,-0.0469,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,2,4,0.023,0.1165,0.0935,-0.0003,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,3,4,0.0503,0.1883,0.138,0.0241,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,5,4,0.0454,0.2684,0.223,0.027,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,8,4,0.1738,0.2534,0.0796,0.0113,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,16,4,0.2568,0.3254,0.0686,0.0,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,2,5,0.0374,0.0858,0.0484,-0.0014,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,3,5,0.0466,0.1975,0.1509,-0.039,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,5,5,0.0655,0.2324,0.1669,0.0148,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,8,5,0.1224,0.2702,0.1479,-0.018,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,8,16,5,0.2347,0.2652,0.0305,0.0106,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,2,0,-0.0046,0.0987,0.1032,-0.0216,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,3,0,0.0723,0.2234,0.151,-0.0347,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,5,0,0.0805,0.2693,0.1888,-0.0192,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,8,0,0.1702,0.3353,0.1652,-0.0558,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,16,0,0.28,0.2783,-0.0017,-0.0911,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,2,1,0.0094,0.1168,0.1074,-0.0569,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,3,1,0.0258,0.1504,0.1246,-0.0252,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,5,1,0.0681,0.2526,0.1844,-0.0172,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,8,1,0.1507,0.2311,0.0804,-0.0271,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,16,1,0.2256,0.1886,-0.0369,0.0011,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,2,2,0.0196,0.1071,0.0875,-0.0208,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,3,2,0.036,0.103,0.067,-0.0288,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,5,2,0.0846,0.1926,0.108,0.0262,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,8,2,0.122,0.2629,0.1409,0.0156,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,16,2,0.2177,0.3168,0.0991,0.0209,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,2,3,0.0117,0.0385,0.0268,0.0316,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,3,3,0.0201,0.1727,0.1526,-0.054,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,5,3,0.0599,0.2408,0.181,0.0098,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,8,3,0.1117,0.17,0.0583,-0.0171,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,16,3,0.2543,0.2756,0.0213,0.0188,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,2,4,0.0279,0.0885,0.0606,0.0076,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,3,4,0.0326,0.1719,0.1393,0.0118,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,5,4,0.0738,0.2324,0.1585,0.047,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,8,4,0.1123,0.1773,0.0649,0.0104,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,16,4,0.2594,0.3575,0.0982,-0.0025,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,2,5,0.0325,0.0896,0.0571,0.0266,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,3,5,0.0122,0.1086,0.0964,-0.0169,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,5,5,0.0757,0.2886,0.2129,-0.0303,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,8,5,0.0994,0.2368,0.1374,-0.0414,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,12,16,5,0.216,0.2855,0.0695,-0.0197,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,2,0,0.0522,0.096,0.0438,-0.0364,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,3,0,0.046,0.1886,0.1426,-0.0386,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,5,0,0.0982,0.3123,0.2141,-0.0423,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,8,0,0.1696,0.3229,0.1532,-0.0902,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,16,0,0.2852,0.1748,-0.1104,-0.092,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,2,1,0.0529,0.08,0.0271,0.0082,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,3,1,0.0712,0.1709,0.0997,-0.0056,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,5,1,0.0826,0.2412,0.1586,0.0065,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,8,1,0.1727,0.3314,0.1586,-0.0211,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,16,1,0.2193,0.2603,0.041,0.0174,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,2,2,0.0488,0.1382,0.0894,-0.0055,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,3,2,0.0758,0.1781,0.1023,0.0009,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,5,2,0.1026,0.2627,0.1602,-0.0172,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,8,2,0.1481,0.1524,0.0043,-0.0224,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,16,2,0.286,0.3384,0.0524,-0.0175,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,2,3,0.0232,0.1102,0.087,0.0197,42,18
