model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,5,1,0.0715,0.2336,0.1621,0.0209,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,8,1,0.1439,0.3126,0.1687,0.0038,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,16,1,0.2359,0.3436,0.1076,0.038,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,2,2,0.0491,0.1607,0.1116,-0.0248,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,3,2,0.0665,0.173,0.1065,-0.0062,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,5,2,0.1168,0.2443,0.1275,-0.0001,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,8,2,0.1249,0.304,0.1791,-0.0481,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,16,2,0.2389,0.2257,-0.0133,-0.0304,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,2,3,0.0043,0.1149,0.1106,-0.0684,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,3,3,0.0173,0.1835,0.1662,-0.0153,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,5,3,0.1088,0.2928,0.184,-0.0562,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,8,3,0.1419,0.3042,0.1623,-0.0681,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,16,3,0.2674,0.1946,-0.0728,-0.0738,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,2,4,0.1076,0.1424,0.0348,-0.0214,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,3,4,0.0995,0.1596,0.0601,-0.0115,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,5,4,0.0847,0.3236,0.2388,-0.0682,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,8,4,0.1665,0.3434,0.1769,-0.0076,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,16,4,0.2704,0.2767,0.0063,-0.0778,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,2,5,0.0687,0.0853,0.0166,0.0231,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,3,5,0.0476,0.2009,0.1532,0.0861,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,5,5,0.0468,0.1854,0.1386,0.0452,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,8,5,0.1682,0.3021,0.1339,0.0504,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,16,5,0.2426,0.3892,0.1466,0.0279,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,2,0,0.0734,0.1155,0.042,0.032,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,3,0,0.0482,0.1661,0.1179,-0.0195,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,5,0,0.0616,0.2436,0.182,-0.0517,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,8,0,0.1726,0.2686,0.096,-0.0491,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,16,0,0.246,0.3535,0.1075,-0.038,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,2,1,0.0352,0.1275,0.0923,0.0335,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,3,1,0.0493,0.1399,0.0906,-0.0321,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,5,1,0.0886,0.2219,0.1332,0.0289,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,8,1,0.1734,0.2273,0.0539,0.0214,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,16,1,0.2317,0.3642,0.1325,-0.007,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,2,2,0.0629,0.1656,0.1026,-0.0388,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,3,2,0.0576,0.1773,0.1197,-0.0429,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,5,2,0.1063,0.2018,0.0955,-0.0122,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,8,2,0.1826,0.2405,0.0579,0.0157,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,16,2,0.2115,0.1473,-0.0641,0.0385,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,2,3,0.0664,0.1016,0.0352,-0.0346,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,3,3,0.1101,0.1292,0.0191,-0.0088,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,5,3,0.098,0.2187,0.1207,-0.081,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,8,3,0.1443,0.2876,0.1433,-0.02,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,16,3,0.2153,0.2723,0.057,-0.0766,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,2,4,0.0826,0.0967,0.0141,-0.0113,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,3,4,0.089,0.1583,0.0693,-0.0521,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,5,4,0.0941,0.2176,0.1235,-0.0263,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,8,4,0.1427,0.2222,0.0794,-0.0037,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,16,4,0.244,0.2816,0.0376,-0.0124,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,2,5,0.0596,0.0956,0.036,-0.0318,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,3,5,0.076,0.2015,0.1255,0.029,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,5,5,0.0955,0.2351,0.1395,-0.0341,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,8,5,0.1425,0.2606,0.1181,-0.0134,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,24,16,5,0.2309,0.2973,0.0664,0.0261,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,2,0,0.0231,0.0942,0.071,-0.0135,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,3,0,0.0164,0.1156,0.0992,-0.0594,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,5,0,0.0715,0.1704,0.0989,-0.065,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,8,0,0.1429,0.177,0.0341,-0.0416,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,16,0,0.2131,0.0595,-0.1537,-0.0695,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,2,1,0.0309,0.1235,0.0926,-0.002,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,3,1,0.1176,0.1647,0.0471,-0.0514,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,5,1,0.1283,0.2484,0.1201,0.005,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,8,1,0.1667,0.141,-0.0257,0.0415,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,16,1,0.2476,0.2832,0.0357,-0.0147,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,2,2,0.0828,0.1331,0.0503,-0.0075,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,3,2,0.086,0.1763,0.0903,-0.0033,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,5,2,0.0973,0.1047,0.0074,-0.0109,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,8,2,0.169,0.1729,0.0038,0.024,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,16,2,0.2608,0.0928,-0.168,0.055,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,2,3,-0.0025,0.1162,0.1187,-0.0423,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,3,3,0.0262,0.0846,0.0585,-0.0118,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,5,3,0.1124,0.1772,0.0648,-0.025,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,8,3,0.1736,0.2067,0.0331,-0.0517,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,16,3,0.2532,0.2638,0.0105,-0.028,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,2,4,0.0538,0.0984,0.0446,0.0533,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,3,4,0.0384,0.1178,0.0794,0.0574,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,5,4,0.1018,0.223,0.1213,-0.0159,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,8,4,0.1654,0.1952,0.0298,0.0089,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,16,4,0.2521,0.1898,-0.0623,0.0358,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,2,5,0.0739,0.0966,0.0227,-0.0405,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,3,5,0.0529,0.1769,0.124,0.0244,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,5,5,0.0747,0.1896,0.1149,-0.0036,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,8,5,0.1805,0.1889,0.0084,-0.0064,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,28,16,5,0.2111,0.1441,-0.067,0.039,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,2,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,3,0,-0.0315,-0.0315,0.0,-0.0171,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,5,0,-0.0315,-0.0161,0.0154,-0.0189,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,8,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,16,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,2,1,-0.0541,-0.0541,0.0,0.0127,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,3,1,-0.0541,-0.0541,0.0,0.0127,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,5,1,-0.0541,-0.0424,0.0116,0.0019,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,8,1,-0.0541,-0.0541,0.0,0.0127,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,16,1,-0.0541,-0.0541,0.0,0.0106,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,2,2,-0.0738,-0.0738,0.0,-0.0219,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,3,2,-0.0738,-0.0738,0.0,-0.0219,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,5,2,-0.0738,-0.0738,0.0,-0.0219,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,8,2,-0.0738,-0.0738,0.0,-0.0347,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,16,2,-0.0738,-0.0738,0.0,-0.0167,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,2,3,-0.0287,-0.0164,0.0123,-0.0396,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,3,3,-0.0287,-0.0287,0.0,-0.0245,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,5,3,-0.0287,-0.0287,0.0,-0.0245,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,8,3,-0.0287,-0.0287,0.0,-0.0396,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,16,3,-0.0287,-0.0287,0.0,-0.0352,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,2,4,-0.0585,-0.0585,0.0,0.0272,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,3,4,-0.0585,-0.0566,0.0019,0.0156,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,5,4,-0.0585,-0.0585,0.0,0.0272,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,8,4,-0.0585,-0.0585,0.0,0.0272,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,16,4,-0.0585,-0.0585,0.0,0.0272,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,2,5,-0.082,-0.082,0.0,0.01,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,3,5,-0.082,-0.0707,0.0114,-0.0021,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,5,5,-0.082,-0.0658,0.0162,0.0059,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,8,5,-0.082,-0.082,0.0,0.01,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,0,16,5,-0.082,-0.082,0.0,0.01,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,2,0,0.0004,0.0905,0.0901,-0.0119,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,3,0,0.0085,0.1196,0.1111,0.0246,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,5,0,0.0511,0.1855,0.1344,-0.0118,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,8,0,0.1,0.2061,0.1061,-0.0693,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,16,0,0.2099,0.2188,0.009,-0.0361,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,2,1,0.0153,0.0684,0.0531,0.0031,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,3,1,0.0607,0.1289,0.0681,0.0535,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,5,1,0.0794,0.2075,0.1281,0.0176,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,8,1,0.1153,0.222,0.1068,-0.0155,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,16,1,0.2075,0.126,-0.0816,-0.0198,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,2,2,0.0004,0.0856,0.0852,0.0601,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,3,2,0.0251,0.1706,0.1456,0.0255,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,5,2,0.0726,0.1271,0.0544,0.0228,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,8,2,0.1144,0.252,0.1377,0.0099,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,16,2,0.2012,0.2775,0.0763,0.0214,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,2,3,0.0263,0.0883,0.062,-0.0008,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,3,3,0.0412,0.1665,0.1253,-0.0043,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,5,3,0.0809,0.1935,0.1127,-0.033,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,8,3,0.1203,0.1955,0.0752,0.0028,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,16,3,0.1849,0.2728,0.0879,-0.0222,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,2,4,0.0388,0.1162,0.0774,-0.0154,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,3,4,0.0293,0.1705,0.1413,-0.0103,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,5,4,0.1294,0.152,0.0226,-0.0182,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,8,4,0.1603,0.1813,0.021,-0.0088,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,16,4,0.2175,0.2484,0.0309,0.0097,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,2,5,0.002,0.1273,0.1253,-0.0482,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,3,5,0.0378,0.0878,0.05,-0.0108,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,5,5,0.0444,0.1881,0.1437,0.0005,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,8,5,0.0982,0.156,0.0578,0.0099,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,4,16,5,0.1835,0.2941,0.1106,-0.0001,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,2,0,0.0124,0.0913,0.079,-0.0271,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,3,0,0.0855,0.1579,0.0724,-0.0197,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,5,0,0.1336,0.2875,0.1539,-0.0015,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,8,0,0.2001,0.3328,0.1327,-0.0267,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,16,0,0.2754,0.3259,0.0505,-0.0177,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,2,1,0.023,0.1087,0.0857,0.0422,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,3,1,0.0525,0.2229,0.1705,0.0074,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,5,1,0.1454,0.2803,0.1349,-0.0192,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,8,1,0.139,0.2163,0.0773,-0.0329,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,16,1,0.2688,0.3273,0.0585,-0.0206,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,2,2,0.0078,0.0965,0.0888,0.0007,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,3,2,0.0468,0.1484,0.1016,-0.0185,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,5,2,0.1577,0.288,0.1303,-0.0027,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,8,2,0.2038,0.3731,0.1693,-0.0113,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,16,2,0.3034,0.3411,0.0377,-0.0281,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,2,3,0.064,0.1375,0.0735,-0.0288,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,3,3,0.1148,0.2178,0.103,-0.0399,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,5,3,0.1284,0.2233,0.0949,-0.0597,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,8,3,0.1403,0.3102,0.1699,-0.0422,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,16,3,0.2891,0.3421,0.053,-0.0597,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,2,4,0.0243,0.1042,0.0799,0.0169,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,3,4,0.0452,0.1934,0.1483,-0.014,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,5,4,0.0956,0.2543,0.1588,-0.0153,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,8,4,0.2244,0.3009,0.0765,-0.03,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,16,4,0.2459,0.3683,0.1224,-0.0035,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,2,5,0.0143,0.0879,0.0736,0.0419,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,3,5,0.0823,0.1688,0.0865,0.0023,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,5,5,0.1139,0.2373,0.1233,-0.0083,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,8,5,0.2177,0.2557,0.0379,0.0063,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,8,16,5,0.2099,0.3059,0.096,0.0169,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,2,0,0.0314,0.1169,0.0855,0.0148,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,3,0,0.0559,0.1569,0.101,-0.0391,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,5,0,0.096,0.2972,0.2012,-0.0644,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,8,0,0.1482,0.3401,0.1919,-0.0421,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,16,0,0.2424,0.3294,0.087,-0.05,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,2,1,0.0384,0.0617,0.0233,0.0691,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,3,1,0.008,0.1751,0.1671,0.0214,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,5,1,0.0817,0.2556,0.1739,0.0117,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,8,1,0.1484,0.319,0.1706,-0.0165,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,16,1,0.2539,0.3123,0.0584,0.0125,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,2,2,0.0358,0.0818,0.0459,-0.0065,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,3,2,0.0797,0.1755,0.0959,0.0158,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,5,2,0.0813,0.2309,0.1497,-0.0216,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,8,2,0.1304,0.2623,0.1319,-0.009,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,16,2,0.2254,0.2995,0.0741,-0.0375,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,2,3,0.0702,0.1088,0.0386,-0.0518,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,3,3,0.1082,0.1985,0.0902,-0.0057,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,5,3,0.0597,0.2391,0.1794,-0.0237,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,8,3,0.1465,0.2183,0.0718,-0.0155,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,16,3,0.2277,0.2711,0.0434,-0.037,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,2,4,0.0707,0.0474,-0.0232,0.0064,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,3,4,0.0856,0.1771,0.0914,-0.0308,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,5,4,0.0599,0.278,0.2181,0.0128,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,8,4,0.1147,0.2766,0.1618,0.0026,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,16,4,0.2578,0.3613,0.1034,-0.0325,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,2,5,0.0704,0.097,0.0265,0.0506,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,3,5,0.1089,0.1633,0.0544,0.0091,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,5,5,0.0743,0.2055,0.1312,0.0002,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,8,5,0.1372,0.3198,0.1826,0.0397,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,12,16,5,0.2463,0.3446,0.0983,0.0183,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,2,0,0.0293,0.0943,0.065,-0.0365,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,3,0,0.0715,0.1812,0.1096,-0.0657,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,5,0,0.1325,0.242,0.1095,-0.0688,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,8,0,0.1802,0.2701,0.0899,-0.0394,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,16,0,0.2837,0.377,0.0934,-0.0785,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,2,1,0.0398,0.088,0.0482,0.0044,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,3,1,0.0185,0.1963,0.1778,0.0065,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,5,1,0.0722,0.2466,0.1744,-0.0226,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,8,1,0.144,0.3194,0.1754,0.0046,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,16,1,0.259,0.3533,0.0943,-0.0301,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,2,2,0.0428,0.1108,0.068,-0.0278,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,3,2,0.075,0.1531,0.0781,-0.0311,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,5,2,0.1319,0.3303,0.1984,-0.02,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,8,2,0.1618,0.3004,0.1386,-0.0446,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,16,2,0.2807,0.3242,0.0434,-0.0078,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,2,3,0.0181,0.1354,0.1173,-0.0423,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,3,3,0.0106,0.2003,0.1897,-0.0228,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,5,3,0.0955,0.2173,0.1218,0.009,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,8,3,0.1481,0.2844,0.1363,-0.019,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,16,3,0.2846,0.4051,0.1205,-0.0395,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,2,4,0.0194,0.0928,0.0734,0.0143,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,3,4,0.1006,0.2077,0.1071,0.0238,42,18
